time,label,label_id,200Hz_roll,200Hz_pich,200Hz_yaw,100Hz_roll,100Hz_pich,100Hz_yaw,50Hz_roll,50Hz_pich,50Hz_yaw,25Hz_roll,25Hz_pich,25Hz_yaw
2018-05-29 21:02:33.475,none,-1,0.357319715991092,1.2954016074875567,3.1027014818676077,0.38851273775523887,1.3125318294055284,3.102100215940294,0.42371999400882365,1.3294480966160136,3.111395403204105,0.4165748998439234,1.3487654775750664,3.0781429539627903
2018-05-29 21:02:33.480,none,-1,0.3888717567553436,1.2893560369073405,3.1008073632968816,0.4027147997131896,1.3091972757094936,3.1001820990923523,0.4294658200043856,1.329320874915894,3.1095292099014102,0.4208251672317812,1.3511226955855848,3.0766210268550513
2018-05-29 21:02:33.485,none,-1,0.41759079835497737,1.2849345753591053,3.099038472099985,0.41907983608719335,1.3077271171428864,3.098498292696491,0.43965073315270065,1.3313867060980051,3.1079806665225784,0.42650936238223114,1.3558845914001183,3.0752862863095887
2018-05-29 21:02:33.490,none,-1,0.44487095069231375,1.2836600218286134,3.0974340781850898,0.43544487246119706,1.3062569585762789,3.0968144863006293,0.4498356463010157,1.3334525372801163,3.1064321231437466,0.43219355753268107,1.3606464872146518,3.073951545764126
2018-05-29 21:02:33.495,none,-1,0.4734786041762276,1.2865346903770372,3.0959880728998126,0.4534331270421132,1.3085267904662476,3.0954304402037978,0.4600205594493307,1.3355183684622274,3.1048835797649144,0.43787775268313106,1.3654083830291852,3.0726168052186633
2018-05-29 21:02:33.500,none,-1,0.4977170111786332,1.2915464751130057,3.0946773306315647,0.4714213816230293,1.3107966223562164,3.0940463941069662,0.4702054725976457,1.3375841996443385,3.1033350363860825,0.443561947833581,1.3701702788437187,3.071282064673201
2018-05-29 21:02:33.505,none,-1,0.5179357424552044,1.2997427519003888,3.0934931247340867,0.48880978375504336,1.3170346573295149,3.092926329059499,0.476816118174636,1.342960794761172,3.10230005613965,0.4492461429840309,1.3749321746582521,3.0699473241277384
2018-05-29 21:02:33.510,none,-1,0.5385847963740511,1.3103679170611942,3.0924376368689432,0.5061981858870573,1.3232726923028133,3.0918062640120314,0.4834267637516262,1.3483373898780053,3.101265075893217,0.4549303381344809,1.3796940704727856,3.0686125835822757
2018-05-29 21:02:33.515,none,-1,0.5561423116781461,1.3219115452852543,3.0914955954051795,0.5129484000132487,1.3309992300431155,3.090900001797934,0.49003740932861645,1.353713984994839,3.1002300956467845,0.46061453328493085,1.384455966287319,3.067277843036813
2018-05-29 21:02:33.520,none,-1,0.5544722847134218,1.3328865699191668,3.0906386387424503,0.51969861413944,1.338725767783418,3.0899937395838357,0.4966480549056067,1.3590905801116724,3.099195115400352,0.4662987284353808,1.3892178621018525,3.0659431024913504
2018-05-29 21:02:33.525,none,-1,0.5463438563206415,1.3431511818729438,3.0898414596066024,0.5229122121644046,1.3465977211591298,3.0892497929901728,0.503331297740198,1.3664542571917386,3.098476476080843,0.4715837696038272,1.3938338699853507,3.065210500537826
2018-05-29 21:02:33.530,none,-1,0.5437576467037853,1.3528188262758458,3.0891215112901538,0.5261258101893693,1.3544696745348417,3.0885058463965103,0.5100145405747892,1.373817934271805,3.0977578367613345,0.4768688107722736,1.3984498778688488,3.0644778985843013
2018-05-29 21:02:33.535,none,-1,0.5507612855764656,1.3649671653052966,3.088463522162152,0.5337740099551788,1.3648198747167346,3.0878644378964024,0.5166977834093804,1.3811816113518716,3.0970391974418257,0.48215385194072,1.403065885752347,3.0637452966307768
2018-05-29 21:02:33.540,none,-1,0.5575542861640489,1.3779144641707262,3.0878308403083037,0.5414222097209882,1.3751700748986275,3.0872230293962946,0.5233810262439718,1.3885452884319378,3.0963205581223168,0.48743889310916644,1.407681893635845,3.0630126946772522
2018-05-29 21:02:33.545,none,-1,0.5640057790945077,1.387221125348851,3.087202085445273,0.5417849683391184,1.3805092429598853,3.086583802557752,0.5285429019653928,1.3927006409097258,3.095690494262347,0.49272393427761285,1.4122979015193433,3.0622800927237273
2018-05-29 21:02:33.550,none,-1,0.5567187098205543,1.3896552788718846,3.0865502049696536,0.5421477269572486,1.385848411021143,3.0859445757192088,0.5337047776868138,1.3968559933875135,3.095060430402377,0.49800897544605927,1.4169139094028416,3.0615474907702027
2018-05-29 21:02:33.555,none,-1,0.5706572141115104,1.3928462146284233,3.0858799985368868,0.5480598865670361,1.389419115309492,3.08529138624665,0.5388666534082347,1.4010113458653013,3.094430366542407,0.5032940166145057,1.4215299172863396,3.060814888816678
2018-05-29 21:02:33.560,none,-1,0.5728878000421441,1.3930505139628364,3.0852189550826945,0.5539720461768235,1.3929898195978407,3.0846381967740912,0.5440285291296557,1.4051666983430893,3.093800302682437,0.5085790577829521,1.4261459251698378,3.0600822868631536
2018-05-29 21:02:33.565,none,-1,0.5871815984908144,1.3951765585301248,3.0845779829149,0.5664189334725154,1.3973490458636642,3.084031694859023,0.5438826676276289,1.4084797198315957,3.0931929281027433,0.5107320962482459,1.4295825514034222,3.0595621787460594
2018-05-29 21:02:33.570,none,-1,0.6011882816240575,1.3982148356941682,3.0839745353260226,0.5788658207682074,1.4017082721294878,3.083425192943955,0.5437368061256023,1.4117927413201021,3.0925855535230493,0.5128851347135397,1.4330191776370065,3.0590420706289647
2018-05-29 21:02:33.575,none,-1,0.6027727909641732,1.4009953895629843,3.0834217022854533,0.5719829928927105,1.4036328189000207,3.082855342943179,0.5435909446235755,1.4151057628086086,3.0919781789433554,0.5150381731788335,1.4364558038705908,3.0585219625118705
2018-05-29 21:02:33.580,none,-1,0.5805119739822042,1.3999057472436178,3.082867996580258,0.5651001650172135,1.4055573656705538,3.0822854929424026,0.5434450831215487,1.418418784297115,3.0913708043636614,0.5171912116441273,1.439892430104175,3.0580018543947762
2018-05-29 21:02:33.585,none,-1,0.5692068499873564,1.3985087081245346,3.0823155998720018,0.5632342452074544,1.4059068004661244,3.081757094511361,0.5436129614169996,1.4205301899487548,3.0908873481608587,0.519344250109421,1.4433290563377592,3.057481746277682
2018-05-29 21:02:33.590,none,-1,0.562308803139878,1.395943639277751,3.0818055273981066,0.5613683253976951,1.4062562352616947,3.08122869608032,0.5437808397124504,1.4226415956003948,3.090403891958056,0.5214972885747148,1.4467656825713435,3.0569616381605877
2018-05-29 21:02:33.595,none,-1,0.5572909023343771,1.3954493332449844,3.0813491237987103,0.5573483010169948,1.4068762368554015,3.080787564111878,0.5439487180079013,1.4247530012520346,3.089920435755254,0.5236503270400086,1.4502023088049278,3.056441530043493
2018-05-29 21:02:33.600,none,-1,0.5482796525761069,1.3944258297833978,3.080937662427552,0.5533282766362945,1.407496238449108,3.0803464321434366,0.5441165963033522,1.4268644069036744,3.0894369795524512,0.5258033655053024,1.4536389350385122,3.055921421926399
2018-05-29 21:02:33.605,none,-1,0.5479187296715329,1.390342441420155,3.0805724522815723,0.5570264187189033,1.4049277950719077,3.0800231098995043,0.5425764611614887,1.4279517055489346,3.089178670823156,0.5233050936130551,1.4563115281401435,3.0556526412215916
2018-05-29 21:02:33.610,none,-1,0.554730690455545,1.3846307233858062,3.0802801096318637,0.5607245608015121,1.4023593516947075,3.0796997876555725,0.5410363260196251,1.4290390041941947,3.0889203620938614,0.5208068217208078,1.458984121241775,3.0553838605167845
2018-05-29 21:02:33.615,none,-1,0.5468346910415299,1.3817081284581496,3.0800680521277464,0.5534626536433656,1.4025289139782433,3.079514346422548,0.5394961908777616,1.4301263028394549,3.0886620533645663,0.5183085498285606,1.4616567143434065,3.0551150798119773
2018-05-29 21:02:33.620,none,-1,0.5339619033678933,1.3824252717278303,3.0799210081382653,0.546200746485219,1.4026984762617791,3.079328905189524,0.5379560557358981,1.431213601484715,3.0884037446352712,0.5158102779363133,1.4643293074450379,3.0548462991071705
2018-05-29 21:02:33.625,none,-1,0.5144053238241479,1.3846367497182757,3.0798315600141004,0.530830136404621,1.4021312953955216,3.0792220037728395,0.530236474072106,1.4326523203794137,3.0882728449413714,0.513312006044066,1.4670019005466692,3.0545775184023634
2018-05-29 21:02:33.630,none,-1,0.4901413040325258,1.3831906360747581,3.0797556381916387,0.5154595263240229,1.4015641145292643,3.0791151023561545,0.5225168924083139,1.4340910392741124,3.0881419452474717,0.5108137341518187,1.4696744936483008,3.054308737697556
2018-05-29 21:02:33.635,none,-1,0.4603189820138368,1.3834785319134275,3.07964960943958,0.5010050206664819,1.4031035497973305,3.078997728963958,0.5147973107445218,1.435529758168811,3.0880110455535723,0.5083154622595715,1.4723470867499322,3.054039956992749
2018-05-29 21:02:33.640,none,-1,0.4442209874969687,1.3862569917872123,3.0795195824103065,0.4865505150089408,1.404642985065397,3.078880355571761,0.5070777290807297,1.4369684770635096,3.0878801458596725,0.5058171903673242,1.4750196798515636,3.053771176287942
2018-05-29 21:02:33.645,none,-1,0.4422133484720842,1.3888560971487225,3.079359012119123,0.48249698971398786,1.4058884933330293,3.078720221612891,0.510585370512391,1.4379876540103986,3.087723502559306,0.5117908911834925,1.4768461072627925,3.053706162773305
2018-05-29 21:02:33.650,none,-1,0.44414290500753056,1.390424252128779,3.0791796795384814,0.4784434644190349,1.4071340016006617,3.0785600876540204,0.5140930119440521,1.4390068309572879,3.0875668592589394,0.5177645919996607,1.4786725346740215,3.0536411492586684
2018-05-29 21:02:33.655,none,-1,0.4562401136279742,1.3918136270014485,3.0789907476469525,0.4873610396009841,1.4078404196365837,3.078384682064195,0.5176006533757134,1.440026007904177,3.087410215958573,0.5237382928158291,1.4804989620852507,3.0535761357440316
2018-05-29 21:02:33.660,none,-1,0.4782416946259097,1.3921708971221554,3.0788053064139285,0.4962786147829332,1.4085468376725057,3.0782092764743694,0.5211082948073746,1.441045184851066,3.0872535726582067,0.5297119936319974,1.4823253894964796,3.053511122229395
2018-05-29 21:02:33.665,none,-1,0.5111506930675227,1.3953694099979357,3.0786447361227447,0.5159787531741163,1.4101108893277232,3.078077940448157,0.5302121812600762,1.4414619323501374,3.087173287512615,0.5356856944481656,1.4841518169077086,3.053446108714758
2018-05-29 21:02:33.670,none,-1,0.5447689710562907,1.3968645300554252,3.0785247447366695,0.5356788915652995,1.4116749409829408,3.0779466044219443,0.5393160677127777,1.441878679849209,3.0870930023670233,0.5416593952643339,1.4859782443189378,3.0533810952001215
2018-05-29 21:02:33.675,none,-1,0.5685921086831094,1.3971854654459188,3.07847238485911,0.5500584881079382,1.4110996322270566,3.0779068981814612,0.5484199541654792,1.4422954273482802,3.0870127172214317,0.5476330960805021,1.4878046717301667,3.0533160816854847
2018-05-29 21:02:33.680,none,-1,0.5866165557370461,1.3947385510897006,3.0784710758621716,0.564438084650577,1.4105243234711726,3.0778671919409786,0.5575238406181807,1.4427121748473517,3.08693243207584,0.5536067968966705,1.4896310991413957,3.053251068170848
2018-05-29 21:02:33.685,none,-1,0.591485599665748,1.391951725838385,3.0785103457703413,0.5647963107805795,1.4078020131368456,3.0779221698124157,0.5548918861806428,1.442093831799812,3.0870188258738134,0.548565937761399,1.4901589693256718,3.0532990647252776
2018-05-29 21:02:33.690,none,-1,0.5829275950867231,1.3863027228285456,3.0785932489098107,0.5651545369105819,1.4050797028025186,3.0779771476838533,0.5522599317431047,1.441475488752272,3.087105219671787,0.5435250786261274,1.490686839509948,3.0533470612797076
2018-05-29 21:02:33.695,none,-1,0.569632298121919,1.3808667673408193,3.0787128039635725,0.5568418642090217,1.4035120539623982,3.0781071747131277,0.5496279773055668,1.4408571457047321,3.087191613469761,0.5384842194908559,1.491214709694224,3.053395057834137
2018-05-29 21:02:33.700,none,-1,0.5497458610379752,1.3790509192504203,3.07886377494387,0.5485291915074615,1.4019444051222776,3.0782372017424016,0.5469960228680288,1.4402388026571924,3.0872780072677344,0.5334433603555844,1.4917425798785002,3.053443054388567
2018-05-29 21:02:33.705,none,-1,0.5251632401682117,1.3782085361294598,3.0790317628843744,0.5276326549555922,1.4007406101519866,3.078388172722699,0.5352970523075637,1.4389941050471051,3.08740105298,0.528402501220313,1.4922704500627764,3.0534910509429967
2018-05-29 21:02:33.710,none,-1,0.4875922936835073,1.37700584842138,3.079189278849367,0.5067361184037229,1.3995368151816958,3.0785391437029967,0.5235980817470988,1.4377494074370176,3.0875240986922656,0.5233616420850414,1.4927983202470525,3.053539047497426
2018-05-29 21:02:33.715,none,-1,0.4503246932340966,1.375705437947939,3.079308833903129,0.486625399817448,1.3971331861173055,3.07865171743975,0.5118991111866338,1.4365047098269303,3.0876471444045315,0.5183207829497699,1.4933261904313286,3.053587044051856
2018-05-29 21:02:33.720,none,-1,0.4232860184327653,1.3721384838472284,3.0794004636888586,0.4665146812311732,1.3947295570529152,3.078764291176504,0.5002001406261687,1.435260012216843,3.087770190116797,0.5132799238144984,1.4938540606156048,3.0536350406062858
2018-05-29 21:02:33.725,none,-1,0.4046594016385859,1.3698618885826288,3.0794776945082587,0.4584000015182246,1.3940813981527405,3.0787996340938566,0.49735669135752836,1.4347268179711556,3.087765826793667,0.5172959900858075,1.4953482779299263,3.053614532987575
2018-05-29 21:02:33.730,none,-1,0.4032088653670419,1.3701014673287797,3.0795056197762913,0.450285321805276,1.393433239252566,3.07883497701121,0.4945132420888881,1.4341936237254682,3.087761463470537,0.5213120563571166,1.496842495244248,3.053594025368864
2018-05-29 21:02:33.735,none,-1,0.4161365480027333,1.370042402251349,3.079465477203495,0.44932911300173295,1.3926254011821155,3.078781308136711,0.4916697928202478,1.4336604294797806,3.0877571001474067,0.5253281226284258,1.4983367125585696,3.053573517750153
2018-05-29 21:02:33.740,none,-1,0.4216775476615041,1.3695760808619517,3.079385628390216,0.44837290419819,1.3918175631116652,3.0787276392622123,0.4888263435516075,1.4331272352340931,3.0877527368242768,0.5293441888997349,1.4998309298728913,3.0535530101314423
2018-05-29 21:02:33.745,none,-1,0.4356188562277861,1.3693111454287072,3.0792691276626454,0.4524456229296091,1.3918995503808156,3.0786080842084504,0.49653962623992876,1.4345461533404171,3.087643217413714,0.533360255171044,1.5013251471872129,3.053532502512731
2018-05-29 21:02:33.750,none,-1,0.445525184788704,1.370397340166413,3.0791264469962947,0.4565183416610282,1.3919815376499662,3.0784885291546886,0.5042529089282499,1.4359650714467411,3.087533698003152,0.5373763214423531,1.5028193645015344,3.0535119948940204
2018-05-29 21:02:33.755,none,-1,0.4626896395110185,1.3744487347186989,3.0789876933207614,0.47440200381028347,1.3950035569409072,3.0783528298053464,0.5119661916165712,1.4373839895530651,3.087424178592589,0.5413923877136623,1.5043135818158562,3.053491487275309
2018-05-29 21:02:33.760,none,-1,0.4951452134383194,1.3800905527493672,3.0788589752884263,0.4922856659595387,1.3980255762318483,3.078217130456004,0.5196794743048925,1.4388029076593891,3.0873146591820264,0.5454084539849714,1.5058077991301777,3.0534709796565984
2018-05-29 21:02:33.765,none,-1,0.5338356559199218,1.385645664130575,3.078748146880925,0.5135378428090875,1.402051042865982,3.078119392017892,0.5308757252946904,1.441840444741779,3.0872339377041214,0.5475263806630539,1.5069764375471564,3.0534190561113514
2018-05-29 21:02:33.770,none,-1,0.5634682826121858,1.3918983101269131,3.078665243741455,0.5347900196586365,1.4060765095001158,3.0780216535797797,0.5420719762844883,1.4448779818241686,3.0871532162262163,0.5496443073411366,1.508145075964135,3.0533671325661045
2018-05-29 21:02:33.775,none,-1,0.5893487404500677,1.3994680993830924,3.0786111385346437,0.5532973456390122,1.4112084202828574,3.077968857369907,0.5532682272742862,1.4479155189065585,3.0870724947483117,0.5517622340192192,1.5093137143811137,3.053315209020858
2018-05-29 21:02:33.780,none,-1,0.6098695922076114,1.406363732749922,3.0785740502880383,0.5718046716193881,1.416340331065599,3.0779160611600345,0.5644644782640841,1.4509530559889483,3.0869917732704066,0.5538801606973017,1.5104823527980922,3.053263285475611
2018-05-29 21:02:33.785,none,-1,0.6090975636893019,1.4113126032875734,3.0785295443921123,0.5735125069920445,1.4179580754370564,3.0778737369256737,0.565481091648108,1.4513074163807866,3.086984791953399,0.5559980873753843,1.5116509912150708,3.053211361930364
2018-05-29 21:02:33.790,none,-1,0.6004855944682354,1.4107188310323324,3.078478493511492,0.5752203423647009,1.4195758198085138,3.077831412691313,0.5664977050321318,1.451661776772625,3.086977810636391,0.5581160140534669,1.5128196296320495,3.0531594383851175
2018-05-29 21:02:33.795,none,-1,0.5954025102113569,1.4086298994922386,3.0784562405635287,0.573775730147899,1.4191115578144866,3.0778178863896097,0.5675143184161557,1.4520161371644633,3.0869708293193834,0.5602339407315495,1.5139882680490282,3.0531075148398705
2018-05-29 21:02:33.800,none,-1,0.5850319268483885,1.4054358896408825,3.0784693305329185,0.5723311179310969,1.4186472958204597,3.0778043600879066,0.5685309318001797,1.4523704975563017,3.0869638480023758,0.5623518674096321,1.5151569064660069,3.0530555912946236
2018-05-29 21:02:33.805,none,-1,0.5758171662862465,1.3999460861637276,3.0785129637642186,0.5650245913660843,1.4160944792018109,3.0778602106239705,0.5674933804930548,1.4515322932110684,3.0870441331479674,0.562139453870163,1.5164410700341606,3.0531258407970165
2018-05-29 21:02:33.810,none,-1,0.5581827248355753,1.3946446927261629,3.0785906309159317,0.5577180648010716,1.4135416625831618,3.0779160611600345,0.5664558291859298,1.450694088865835,3.087124418293559,0.5619270403306938,1.5177252336023144,3.053196090299409
2018-05-29 21:02:33.815,none,-1,0.5458215982618382,1.3895340847214752,3.07871105863432,0.5549832898302312,1.4116655940690803,3.07803038022604,0.5654182778788049,1.4498558845206018,3.0872047034391508,0.5617146267912247,1.5190093971704681,3.053266339801802
2018-05-29 21:02:33.820,none,-1,0.5414845005271822,1.387020402907457,3.0788559209622357,0.5522485148593907,1.4097895255549988,3.0781446992920456,0.56438072657168,1.4490176801753685,3.0872849885847424,0.5615022132517555,1.5202935607386219,3.0533365893041946
2018-05-29 21:02:33.825,none,-1,0.5370904245979549,1.3901941519047505,3.078995547302395,0.5445744228362943,1.411494981865181,3.078276035318258,0.5617674433887652,1.450274511752986,3.087413706617077,0.5612897997122864,1.5215777243067754,3.0534068388065876
2018-05-29 21:02:33.830,none,-1,0.523765721025909,1.3936830230097417,3.079127755993233,0.536900330813198,1.4132004381753631,3.07840737134447,0.5591541602058503,1.4515313433306039,3.0875424246494116,0.5610773861728173,1.5228618878749292,3.0534770883089806
2018-05-29 21:02:33.835,none,-1,0.5182147232198991,1.396340642995344,3.0792486200439333,0.5332237743179308,1.4151339967661622,3.078528671727484,0.5565408770229353,1.4527881749082217,3.0876711426817463,0.5608649726333482,1.524146051443083,3.053547337811373
2018-05-29 21:02:33.840,none,-1,0.5138830291833936,1.3995441888571594,3.0793668661007567,0.5295472178226636,1.4170675553569614,3.078649972110498,0.5539275938400204,1.4540450064858392,3.087799860714081,0.5606525590938791,1.5254302150112367,3.053617587313766
2018-05-29 21:02:33.845,none,-1,0.5047188065697393,1.4013852173802483,3.0794515145694783,0.515242659060205,1.417039381207971,3.078718039951325,0.5487783010686221,1.4548926435306941,3.087825167988235,0.5629734659966069,1.5264120579575216,3.0535900983780473
2018-05-29 21:02:33.850,none,-1,0.4807947880782705,1.4003368231545965,3.0794855484898918,0.5009381002977464,1.4170112070589806,3.078786107792153,0.5436290082972237,1.455740280575549,3.087850475262389,0.5652943728993347,1.5273939009038062,3.0535626094423285
2018-05-29 21:02:33.855,none,-1,0.471365358408942,1.402302125317719,3.0794851121575797,0.4955831465234846,1.4182670617314823,3.0787608005179994,0.5384797155258254,1.456587917620404,3.0878757825365426,0.5676152798020625,1.5283757438500911,3.0535351205066097
2018-05-29 21:02:33.860,none,-1,0.4667086108966513,1.4035620001526192,3.079441915258593,0.4902281927492228,1.4195229164039842,3.0787354932438458,0.5333304227544271,1.4574355546652589,3.0879010898106967,0.5699361867047903,1.529357586796376,3.0535076315708904
2018-05-29 21:02:33.865,none,-1,0.4685384987786058,1.4015426097934147,3.07935857578681,0.49142602595828594,1.418093185105656,3.078636882141108,0.5376666512491393,1.4581768047651815,3.087780225759996,0.5722570936075181,1.530339429742661,3.0534801426351716
2018-05-29 21:02:33.870,none,-1,0.4749244569968465,1.3982943556495844,3.0792446930531168,0.4926238591673491,1.4166634538073275,3.0785382710383704,0.5420028797438514,1.4589180548651042,3.087659361709296,0.5745780005102459,1.5313212726889458,3.053452653699453
2018-05-29 21:02:33.875,none,-1,0.4901314576340726,1.3986215429690478,3.0791129206945915,0.5046956239219136,1.4181842724068403,3.07838686372576,0.5463391082385636,1.4596593049650266,3.087538497658595,0.5768989074129737,1.5323031156352305,3.053425164763734
2018-05-29 21:02:33.880,none,-1,0.5131387905940831,1.4013016028292216,3.0789588953881033,0.5167673886764782,1.419705091006353,3.0782354564131493,0.5506753367332757,1.4604005550649493,3.0874176336078945,0.5792198143157015,1.5332849585815154,3.0533976758280152
2018-05-29 21:02:33.885,none,-1,0.5149170854693975,1.403074291590105,3.078782617133652,0.5191023663838092,1.4196207334412065,3.078061359820263,0.5535492019578877,1.4599576869439248,3.087252263661268,0.5814906270170109,1.5336594152675254,3.0532899017467043
2018-05-29 21:02:33.890,none,-1,0.518189878446776,1.4021566724164376,3.0786059025468866,0.5214373440911404,1.4195363758760602,3.0778872632273764,0.5564230671824997,1.4595148188229004,3.087086893714641,0.5837614397183204,1.5340338719535356,3.053182127665394
2018-05-29 21:02:33.895,none,-1,0.5260395005877886,1.4008415212140335,3.0784352966125046,0.5290095977264392,1.4186926505506365,3.077721456948437,0.5592969324071115,1.459071950701876,3.086921523768015,0.5860322524196299,1.5344083286395458,3.0530743535840834
2018-05-29 21:02:33.900,none,-1,0.5380497863997554,1.3989564421653,3.078273417324382,0.536581851361738,1.417848925225213,3.0775556506694977,0.5621707976317235,1.4586290825808514,3.0867561538213883,0.5883030651209393,1.5347827853255558,3.0529665795027725
2018-05-29 21:02:33.905,none,-1,0.5544239257617687,1.3996551047123909,3.0781390269719786,0.5409792343738207,1.4174223155612933,3.077419951320155,0.5656780079707229,1.4585572381529692,3.0866566700540248,0.5905738778222489,1.5351572420115658,3.0528588054214616
2018-05-29 21:02:33.910,none,-1,0.5565013140908417,1.3984779939804908,3.0780260169029123,0.5453766173859034,1.4169957058973737,3.0772842519708123,0.5691852183097221,1.4584853937250868,3.0865571862866608,0.5928446905235584,1.535531698697576,3.052751031340151
2018-05-29 21:02:33.915,none,-1,0.5665722699309784,1.3985718094332569,3.077939623104938,0.5525407148639788,1.4170050742957585,3.0772061484867854,0.5726924286487214,1.4584135492972046,3.086457702519297,0.5951155032248678,1.5359061553835862,3.0526432572588407
2018-05-29 21:02:33.920,none,-1,0.5732590340367189,1.3983322189577874,3.077889444888944,0.5597048123420543,1.4170144426941431,3.0771280450027585,0.5761996389877208,1.4583417048693224,3.0863582187519336,0.5973863159261773,1.5362806120695962,3.0525354831775298
2018-05-29 21:02:33.925,none,-1,0.5869828111417574,1.3997108295620737,3.077865882944041,0.5692364940630219,1.420386921452891,3.077092702085406,0.5725755529383421,1.4596459875570598,3.086299750221992,0.5981369335459503,1.5364115440500083,3.052500140260177
2018-05-29 21:02:33.930,none,-1,0.5967346012018785,1.4058996385571214,3.077848865983835,0.5787681757839896,1.4237594002116392,3.0770573591680535,0.5689514668889635,1.4609502702447974,3.0862412816920504,0.5988875511657232,1.5365424760304205,3.052464797342824
2018-05-29 21:02:33.935,none,-1,0.5865424367450642,1.4098087272479385,3.0778213770481164,0.5690816717659983,1.4255973091226233,3.0770054356228065,0.5653273808395849,1.462254552932535,3.0861828131621083,0.5996381687854963,1.5366734080108326,3.052429454425471
2018-05-29 21:02:33.940,none,-1,0.5629888831020662,1.412010189573078,3.0777707624998083,0.5593951677480069,1.4274352180336076,3.0769535120775595,0.5617032947902062,1.4635588356202724,3.0861243446321667,0.6003887864052693,1.536804339991245,3.052394111508118
2018-05-29 21:02:33.945,none,-1,0.5545772123290004,1.4147100063547302,3.0776939680127207,0.5579287226092804,1.427977955911064,3.076887625898297,0.5633085797890123,1.4628721664439424,3.0860724210869197,0.6011394040250423,1.5369352719716571,3.052358768590765
2018-05-29 21:02:33.950,none,-1,0.5508905138959574,1.4139802095594314,3.0776263365042063,0.556462277470554,1.4285206937885204,3.076821739719034,0.5649138647878182,1.4621854972676123,3.086020497541673,0.6018900216448153,1.5370662039520693,3.0523234256734124
2018-05-29 21:02:33.955,none,-1,0.5608777262643485,1.4131601066257309,3.077573540294333,0.5583215457771041,1.426416984735308,3.07677897915236,0.5665191497866242,1.4614988280912822,3.085968573996426,0.6026406392645882,1.5371971359324814,3.0522880827560592
2018-05-29 21:02:33.960,none,-1,0.5613922887839231,1.4078354425646404,3.0775347067184757,0.5601808140836543,1.424313275682096,3.076736218585686,0.5681244347854303,1.460812158914952,3.0859166504511792,0.6033912568843612,1.5373280679128936,3.0522527398387065
2018-05-29 21:02:33.965,none,-1,0.5615306521651231,1.4028989390468094,3.0775172534259556,0.564272844226676,1.4229869731830536,3.076716583631601,0.5672663370426614,1.4601300018721215,3.0859118507957364,0.6028666090235906,1.5372776174158393,3.0522863374268074
2018-05-29 21:02:33.970,none,-1,0.5673158248897779,1.400758596626486,3.0775089631120087,0.5683648743696978,1.421660670684011,3.076696948677516,0.5664082392998924,1.459447844829291,3.0859070511402935,0.6023419611628199,1.5372271669187851,3.0523199350149084
2018-05-29 21:02:33.975,none,-1,0.560567652087723,1.3984764136185759,3.0775111447735743,0.5645533321947559,1.4201168318414485,3.0767013120006466,0.5655501415571235,1.45876568778646,3.0859022514848506,0.6018173133020492,1.5371767164217311,3.0523535326030093
2018-05-29 21:02:33.980,none,-1,0.5529538075488118,1.3963832169311423,3.077528161733781,0.560741790019814,1.4185729929988862,3.0767056753237765,0.5646920438143546,1.4580835307436295,3.085897451829408,0.6012926654412785,1.537126265924677,3.05238713019111
2018-05-29 21:02:33.985,none,-1,0.5399159604217205,1.3944360585363549,3.077560450324943,0.558503713705679,1.4169961854274038,3.076749308555076,0.5639280975059817,1.4574492542356352,3.0859550476947235,0.6007680175805078,1.5370758154276227,3.052420727779211
2018-05-29 21:02:33.990,none,-1,0.5389478898465551,1.3925424327143607,3.077617173525633,0.5562656373915439,1.4154193778559214,3.076792941786376,0.563164151197609,1.4568149777276407,3.0860126435600392,0.6002433697197371,1.5370253649305687,3.0524543253673118
2018-05-29 21:02:33.995,none,-1,0.5376977841529265,1.3910646591385116,3.0776913500188434,0.5537926696010409,1.4144459833979173,3.0768749722612196,0.5624002048892363,1.4561807012196464,3.086070239425355,0.5997187218589665,1.5369749144335145,3.0524879229554127
2018-05-29 21:02:34.000,none,-1,0.5356732136326863,1.3904480902949368,3.0777794891460686,0.5513197018105378,1.4134725889399131,3.076957002736063,0.5616362585808634,1.455546424711652,3.0861278352906707,0.5991940739981958,1.5369244639364603,3.0525215205435137
2018-05-29 21:02:34.005,none,-1,0.5382961642630201,1.390975934176124,3.0778667556086683,0.5467509167077562,1.4135639277789973,3.077038596878594,0.557859833078697,1.4559230204619424,3.086170595857345,0.5966158476103874,1.5370747463561139,3.052464361010511
2018-05-29 21:02:34.010,none,-1,0.5306203023350956,1.3920012682294771,3.077939623104939,0.5421821316049746,1.4136552666180815,3.077120191021125,0.5540834075765306,1.4562996162122328,3.0862133564240186,0.594037621222579,1.5372250287757676,3.052407201477508
2018-05-29 21:02:34.015,none,-1,0.5215368103635952,1.3938311976773603,3.07799067398556,0.535142392977296,1.4146127716533108,3.0771485526214697,0.5503069820743643,1.4566762119625234,3.0862561169906924,0.5914593948347706,1.5373753111954211,3.0523500419445053
2018-05-29 21:02:34.020,none,-1,0.5109841481911606,1.3958759123892939,3.0780028912903235,0.5281026543496175,1.41557027668854,3.0771769142218144,0.546530556572198,1.4570528077128138,3.0862988775573665,0.5888811684469621,1.537525593615075,3.0522928824115025
